Village_Survey_ID,Is_Family_Head,Head_Gender,Male_Members,Female_Members,Earning_Adult_Members,Earning_Members'_Children,House_Type,House_Owned,Electricity_Available,TV_Available,Radio_Available,MobilePhone_Available,Smartphone_Available,Owns_Car,Owns_Motorcycle,Internet_Access,Computer_Available,SolarPanel_Available,Uses_SMS,Uses_WhatsApp,Receives_BISP_Assistance,Receives_PSPA_Assistance,Receives_Akhuwat_Assistance,Receives_Ehsaas_Assistance,Receives_Other_Assistance,Total_Functional_Toilets,WaterSource_Tap,WaterSource_Borehole,WaterSource_Filtered,WaterSource_Pond_Toba,WaterSource_Spring_Chashma,WaterSource_Other,Toilet_Available,Owns_Other_Vehicle,Used_Computer,Used_Smartphone,Reads_Newspaper,Uses_Learning_Platforms,Affected_By_Floods,Migrant_or_IDP,ClimateChange_Affected,Flood_Impact_Level,Earnings_Impacted_By_Flood,Psychological_Impact,Travel_Mode,Travel_Time_Minutes,NADRA_Registration,FormB_Registration,Changed_School,Reason_Change_School,Education_Expense,Schooling_Affected,Mother_Language,Religion,FunctionalToilet
266122,1,1,3,2,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,3,3,0,7,3000,4,Pushto,Islam,1
266122,1,1,2,2,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266122,1,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,0,0,0,7,3000,4,Pushto,Islam,1
266122,1,1,1,3,1,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,2,3,5,4,,2,3,3,0,7,3000,4,Pushto,Islam,1
266122,1,1,1,2,1,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,5,4,,1,1,1,0,7,3000,4,Pushto,Islam,1
266122,1,1,3,2,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,3,3,0,7,3000,4,Pushto,Islam,1
266122,1,1,3,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,3,3,0,7,3000,4,Pushto,Islam,1
266122,1,1,2,2,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266122,1,1,2,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,1,1,0,7,3000,4,Pushto,Islam,1
266122,1,1,5,1,1,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,4,4,0,7,3000,4,Pushto,Islam,1
266122,1,1,3,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266122,1,1,3,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266123,1,1,1,3,1,0,3,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,3,0,0,2,3,5,4,,1,0,0,0,7,7000,4,Pushto,Islam,1
266123,0,1,3,2,3,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,1,2,1,,1,1,1,0,7,3000,1,Pushto,Islam,1
266123,0,2,3,4,5,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,2,2,1,,1,2,1,0,7,3000,1,Urdu,Islam,1
266123,0,1,3,3,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,1,1,2,,1,2,0,0,7,3000,4,Pushto,Islam,1
266123,0,2,3,3,4,0,2,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,1,1,2,,1,2,2,0,7,3000,1,Pushto,Islam,1
266123,0,1,5,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,3,1,1,1,1,2,4,,1,0,0,0,7,3000,1,Pushto,Islam,1
266123,0,1,3,1,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,2,2,3,,1,1,0,0,7,3000,2,Pushto,Islam,1
266123,0,1,2,3,3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,2,1,1,,1,2,1,0,7,3000,4,Pushto,Islam,1
266123,0,1,4,4,2,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,3,1,1,1,2,2,1,,1,2,0,1,7,3000,1,Pushto,Islam,1
266123,0,1,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,1,2,2,1,,2,1,1,0,7,3000,1,Urdu,Islam,1
266123,1,2,2,4,6,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,3,2,1,,1,1,0,0,7,3000,2,Pushto,Islam,1
266123,0,1,3,2,5,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,2,1,2,,1,2,0,0,7,3000,2,Pushto,Islam,1
266123,1,1,3,2,3,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,1,2,2,,1,2,0,0,7,3000,2,Pushto,Islam,1
266123,0,1,4,4,6,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,1,2,2,,2,6,2,0,7,3000,4,Pushto,Islam,1
266123,1,1,2,5,7,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,1,0,1,1,2,2,,1,4,0,0,7,3000,2,Pushto,Islam,1
266123,0,1,5,2,5,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,1,2,2,,1,3,2,0,7,3000,2,Pushto,Islam,1
266123,0,1,2,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,1,2,2,,1,1,0,0,7,3000,1,Pushto,Islam,1
266123,0,1,4,3,2,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,3,5,2,,1,0,0,0,7,1000,4,Pushto,Islam,1
266123,1,1,4,3,3,0,3,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,Pushto,Islam,1
266123,1,1,4,5,2,0,2,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,3,0,0,3,3,5,4,,1,0,0,0,7,3500,4,Pushto,Islam,1
266124,1,1,1,3,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,3,5,4,,1,2,2,0,7,2000,4,Pushto,Islam,1
266124,1,1,4,2,1,0,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,0,0,2,3,5,4,,1,4,4,0,7,3200,4,Pushto,Islam,1
266124,1,1,2,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266124,1,1,2,3,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,2,3,5,4,,1,3,3,0,7,3500,4,Pushto,Islam,1
266124,1,1,4,4,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,0,0,2,3,5,4,,1,6,6,0,7,4000,4,Pushto,Islam,1
266124,1,1,2,4,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,4,4,0,7,5000,4,Pushto,Islam,1
266124,1,1,2,3,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,2,3,5,4,,1,3,3,0,7,3000,4,Pushto,Islam,1
266124,1,1,3,4,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,5,5,0,7,3000,4,Pushto,Islam,1
266124,1,1,1,2,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,2,3,5,4,,1,1,1,0,7,2500,4,Pushto,Islam,1
266124,1,1,3,21,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,3,3,0,7,3500,4,Pushto,Islam,1
266124,1,2,2,2,1,0,3,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266124,1,2,3,5,1,0,3,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,3,5,4,,2,6,6,0,7,3500,4,Pushto,Islam,1
266124,1,1,2,1,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,2,3,5,4,,1,1,1,0,7,2000,4,Pushto,Islam,1
266124,1,2,3,1,1,0,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,3,5,4,,1,2,2,0,7,2000,4,Pushto,Islam,1
266124,1,2,2,3,1,0,3,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,3,5,4,,1,3,3,0,7,2500,4,Pushto,Islam,1
266124,0,2,1,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,5,4,,1,1,1,0,7,3000,4,Pushto,Islam,1
266124,1,2,4,3,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,3,5,4,,1,5,5,0,7,2500,4,Pushto,Islam,1
266124,1,1,3,2,1,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,3,5,4,,1,3,3,0,7,2000,4,Pushto,Islam,1
266124,1,2,3,4,2,0,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,0,0,0,2,3,5,4,,1,5,5,0,7,3000,4,Pushto,Islam,1
266124,1,2,4,6,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,5,4,,1,8,8,0,7,3000,4,Pushto,Islam,1
266125,1,1,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,2,0,7,1500,4,Pushto,Islam,1
266125,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,0,2,0,7,3000,4,Pushto,Islam,1
266125,0,1,3,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,0,2,0,7,1500,4,Pushto,Islam,1
266125,1,1,2,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,1,2,0,7,3000,4,Pushto,Islam,1
266125,0,1,3,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,2,0,7,1000,4,Pushto,Islam,1
266125,0,1,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,0,1,0,7,3000,4,Pushto,Islam,1
266125,0,1,4,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,3,0,7,3000,4,Pushto,Islam,1
266125,1,1,3,3,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,2,0,7,1000,4,Pushto,Islam,1
266125,0,1,1,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,0,2,0,7,2000,4,Pushto,Islam,1
266125,1,1,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,0,2,0,7,1500,4,Pushto,Islam,1
266125,0,1,3,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,3000,4,Pushto,Islam,1
266125,0,1,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,0,1,0,7,3000,4,Pushto,Islam,1
266125,0,1,2,2,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,2400,4,Pushto,Islam,1
266125,1,1,3,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,3,0,7,2500,4,Pushto,Islam,1
266125,1,1,2,1,1,0,3,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,2,3,0,0,3,3,5,4,,2,1,1,0,7,2500,4,Pushto,Islam,1
266125,0,1,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,2300,4,Pushto,Islam,1
266125,1,1,3,1,2,0,3,0,1,0,0,0,1,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,3,3,0,0,3,3,5,4,,3,2,2,0,7,3000,4,Pushto,Islam,1
266125,1,1,4,1,2,0,3,0,1,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,3,0,0,3,3,5,4,,2,3,3,0,7,4500,4,Pushto,Islam,1
266125,1,1,1,2,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,2,0,7,2200,4,Pushto,Islam,1
266125,0,1,1,2,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,2,0,3,0,0,3,3,5,4,,2,0,0,0,7,3000,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1400,4,Pushto,Islam,1
266126,0,1,4,1,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1500,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266126,0,1,2,2,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1200,4,Pushto,Islam,1
266126,0,1,2,2,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266126,0,1,2,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266126,0,1,2,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1800,4,Pushto,Islam,1
266126,0,1,3,2,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,3,0,0,3,3,5,4,,1,3,3,0,7,2500,4,Pushto,Islam,1
266126,0,1,3,2,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1500,4,Pushto,Islam,1
266126,0,1,3,1,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,2000,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266126,0,1,2,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1000,4,Pushto,Islam,1
266126,0,1,2,1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266126,0,1,3,2,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1000,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,2,2,2,0,7,1000,4,Pushto,Islam,1
266126,0,1,2,2,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,2500,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266126,0,1,3,2,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1500,4,Pushto,Islam,1
266126,0,1,3,1,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,2,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1000,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,2,1,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266127,0,1,4,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,4,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,3000,4,Pushto,Islam,1
266127,0,1,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,2,3,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1000,4,Pushto,Islam,1
266127,0,1,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,1,4,1,0,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,2500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,3,1,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266127,0,1,1,2,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266127,0,1,4,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,3,3,0,7,1000,4,Pushto,Islam,1
266127,0,1,1,2,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,3,0,0,3,3,5,4,,1,1,1,0,7,1500,4,Pushto,Islam,1
266127,0,1,3,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,3,5,4,,1,2,2,0,7,1000,4,Pushto,Islam,1
266128,1,2,2,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,5,4,,2,0,0,0,7,8000,4,Sindhi,Islam,1
266128,1,1,5,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,3,5,4,,2,0,0,0,7,3000,4,Sindhi,Islam,1
